source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cargo_management_unit,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cargo_bay,equivalent,0.5371,"The candidate match with the highest similarity score, Cargo Bay, is also semantically fitting as it refers to a space or area where goods are carried, which aligns well with the context of Cargo Management Unit."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Carson_(Ensign),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ensign,equivalent,0.5754,"The most suitable match is the 'Ensign' target class, which not only has a high similarity score but also shares the same context of being a rank in a military organization. This match is semantically equivalent as both classes refer to a junior officer."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bajoran_language,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bajoran_language,equivalent,0.63337344,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Doctor,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/The_Doctor,equivalent,0.63277864,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tuvok,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tuvok,equivalent,0.6163843,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/mother,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/mother,equivalent,0.6230072,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/United_States_armed_forces,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/United_States_armed_forces,equivalent,0.6369621,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Klingon-Romulan_border,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Klingon-Romulan_border,equivalent,0.6406144,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mine,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Mine,equivalent,0.6119743,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_375,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_375,equivalent,0.6366384,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gravity,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Gravity,equivalent,0.63016343,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Spacedock_(Earth),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Earth_Spacedock,equivalent,0.63303626,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Romulan_Senate,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Romulan_Senate,equivalent,0.6360857,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Majestic,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Majestic_(NCC-31060),equivalent,0.5824099,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Shakaar_Edon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Shakaar_Edon,equivalent,0.6016675,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Emergency_Medical_Holographic_program,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Emergency_Medical_Holographic_program,equivalent,0.66081715,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Recreation_room,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Recreation_room,equivalent,0.6439581,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cadet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cadet,equivalent,0.6083494,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lucsly,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Lucsly,equivalent,0.6035985,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/University_of_Mississippi,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/University_of_Mississippi,equivalent,0.6040979,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/actor,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/actor,equivalent,0.6051808,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Omicron_spore,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Omicron_spore,equivalent,0.6554779,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Groumall_type,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Groumall_class,equivalent,0.57417786,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Borg_sphere,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Borg_sphere,equivalent,0.6357893,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Yosemite,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Yosemite_(NCC-19002),equivalent,0.5952242,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Scout_ship,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Patrol_ship,related,0.5638,"Although the similarity score is high for the Scout class, a patrol ship is more specific and contextually relevant to the scout ship concept in memory-alpha.wikia.com. The term 'scout' has different meanings depending on the context, but in this case, it's clear that we're dealing with a type of vessel rather than a military or exploratory endeavor. A patrol ship is a suitable related concept."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Romulan-Klingon_relations,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Romulan,related,0.5662,"The top candidate match, Romulan, is semantically related to the source class 'Romulan Klingon relations' as it shares a common context with the term 'Romulan'. Although there are other matches that may have slightly higher similarity scores, such as Klingon or Klingon Empire, they do not capture the essence of the source class which focuses on the relationship between Romulans and Klingons. Therefore, I choose the most semantically appropriate match based on contextual meaning, which is 'related'."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Country,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Country,equivalent,0.62093514,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Xindi,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Xindi,equivalent,0.62544805,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Rhode_Island,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Rhode_Island_(NCC-72701),equivalent,0.58614814,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/John_Harriman,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/John_Harriman,equivalent,0.59285796,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aquiel_Uhnari,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Aquiel_Uhnari,equivalent,0.5956349,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Metron,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Metron,equivalent,0.5856875,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Second_Battle_of_Chin%27toka,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Second_Battle_of_Chin%27toka,equivalent,0.6717536,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Convoy,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Convoy,equivalent,0.6275487,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/ISS_Avenger,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/ISS_Avenger_(NX-09),equivalent,0.5871227,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Melbourne_(Nebula_class),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Melbourne_(Nebula_class),equivalent,0.663013,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ariannus,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ariannus,equivalent,0.60323846,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Labor_union,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Union,equivalent,0.55538243,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/European_Alliance,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/European_Alliance,equivalent,0.62325734,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Telepathy,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Telepathy,equivalent,0.6502138,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Hadley,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Hadley,equivalent,0.61011046,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/J.P._Hanson,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jonathan_Hanson,equivalent,0.55471516,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Casino,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Casino,equivalent,0.6364885,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/class/sidebar_year,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the numerical similarity scores and semantic contexts, I would select the following best semantic match for the source class:

[
{
""source_class_uri"": http://dbkwik.webdatacommons.org/memory-"
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Berlin,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Berlin_(NCC-14232),equivalent,0.5875913,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Delta_Vega,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Delta_Vega,equivalent,0.6080038,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Redshirt,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Redshirt,equivalent,0.6252783,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Runabout,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Runabout,equivalent,0.6105099,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Armory_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Armory_officer,equivalent,0.6437938,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Temporal_Accord,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Temporal_Accord,equivalent,0.62753594,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_211,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_211,equivalent,0.63715804,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Poison,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sabotage,related,0.5289,"While the similarity score between Poison and Sabotage is high, the semantic fit between contexts is also strong. In both contexts, sabotage refers to the intentional destruction or disruption of something, whereas poison typically implies a harmful substance. While not identical in meaning, the relationship between the two concepts is one of relatedness, as both involve harmful or destructive actions."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quark,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quark,equivalent,0.6200996,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Narendra_III,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Narendra_III,equivalent,0.6265966,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Holosuite,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Holosuite,equivalent,0.6296782,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Steven_S._Long,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Steven_Long,equivalent,0.5895219,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Yeoman,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Yeoman,equivalent,0.606865,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aberdeen,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Aberdeen,equivalent,0.62085146,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Unnamed_Vor%27cha_class_starships,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vor%27cha_class,equivalent,0.5407,"Both classes refer to starship classes in the Star Trek universe, with 'Unnamed Vor'cha class starships being a specific type of Vor'cha class starships. The semantic similarity score is high (0.5407), indicating that the two classes are highly related, making them equivalent."
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Universal_translator,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Universal_translator,equivalent,0.62422895,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/B%27Elanna_Torres,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/B%27Elanna_Torres,equivalent,0.5903467,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kobheerian,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kobheerian,equivalent,0.60935855,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Strategic_operations_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Strategic_operations_officer,equivalent,0.6492852,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Martin_Madden,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Martin_Madden,equivalent,0.60627085,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Travis_Mayweather,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Travis_Mayweather,equivalent,0.63942885,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/South_Carolina,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/South_Carolina,equivalent,0.61859447,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/World_War_II,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/World_War_II,equivalent,0.6438756,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/headOfGovernment,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/headOfGovernment,equivalent,0.64060074,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aldebaran_III,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Aldebaran_Prime,equivalent,0.5675391,Match based on Embeddings
http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Chief_engineering_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Chief_engineer,equivalent,0.6075622,Match based on Embeddings
