source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politicalparty,http://dbpedia.org/ontology/PoliticalParty,equivalent,0.61014473,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:placeofworship,http://dbpedia.org/ontology/ReligiousBuilding,equivalent,0.5038069,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:book,http://dbpedia.org/ontology/Book,equivalent,0.6123836,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine,http://dbpedia.org/ontology/Wine,equivalent,0.61273134,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:awardtrophytournament,http://dbpedia.org/ontology/Award,equivalent,0.5072421,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicsong,http://dbpedia.org/ontology/Song,equivalent,0.5504255,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:insect,http://dbpedia.org/ontology/Insect,equivalent,0.61314243,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:writer,http://dbpedia.org/ontology/Writer,equivalent,0.5769208,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bird,http://dbpedia.org/ontology/Bird,equivalent,0.61459655,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform,http://dbpedia.org/ontology/Artwork,equivalent,0.51029384,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:color,http://dbpedia.org/ontology/Colour,equivalent,0.5929287,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:city,http://dbpedia.org/ontology/City,equivalent,0.5900437,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:braintissue,http://dbpedia.org/ontology/Brain,equivalent,0.54993194,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:muscle,http://dbpedia.org/ontology/Muscle,equivalent,0.6214147,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:director,http://dbpedia.org/ontology/MovieDirector,equivalent,0.50210124,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vein,http://dbpedia.org/ontology/Vein,equivalent,0.6178022,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:disease,http://dbpedia.org/ontology/Disease,equivalent,0.6009286,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:athlete,http://dbpedia.org/ontology/Athlete,equivalent,0.6302453,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street,http://dbpedia.org/ontology/Street,equivalent,0.6021167,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:comedian,http://dbpedia.org/ontology/Comedian,equivalent,0.60520524,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weapon,http://dbpedia.org/ontology/Weapon,equivalent,0.61160636,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fish,http://dbpedia.org/ontology/Fish,equivalent,0.60524565,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow,http://dbpedia.org/ontology/TelevisionShow,equivalent,0.5888994,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:monument,http://dbpedia.org/ontology/Monument,equivalent,0.6090728,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:skyscraper,http://dbpedia.org/ontology/Skyscraper,equivalent,0.6223417,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:amphibian,http://dbpedia.org/ontology/Amphibian,equivalent,0.60519093,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:filmfestival,http://dbpedia.org/ontology/FilmFestival,equivalent,0.5891116,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:tradeunion,http://dbpedia.org/ontology/TradeUnion,equivalent,0.6094417,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:plant,http://dbpedia.org/ontology/Plant,equivalent,0.61865795,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:airport,http://dbpedia.org/ontology/Airport,equivalent,0.59519184,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:criminal,http://dbpedia.org/ontology/Criminal,equivalent,0.6150326,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:continent,http://dbpedia.org/ontology/Continent,equivalent,0.6184505,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:judge,http://dbpedia.org/ontology/Judge,equivalent,0.58456534,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:university,http://dbpedia.org/ontology/University,equivalent,0.5825808,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mollusk,http://dbpedia.org/ontology/Mollusca,equivalent,0.584639,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:chemical,http://dbpedia.org/ontology/ChemicalSubstance,equivalent,0.5644244,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:olympics,http://dbpedia.org/ontology/Olympics,equivalent,0.60196334,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:park,http://dbpedia.org/ontology/Park,equivalent,0.6019725,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:monarch,http://dbpedia.org/ontology/Monarch,equivalent,0.611275,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politicsissue,N/A,N/A,0.0,"LLM failed to parse response. Raw: After analyzing the source class and candidate target classes, I recommend the following match:

[
{
""source_class_uri"": http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politicsissue,
""target_class_uri"": htt"
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beverage,http://dbpedia.org/ontology/Beverage,equivalent,0.6149311,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:archaea,http://dbpedia.org/ontology/Archaea,equivalent,0.6248698,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:coach,http://dbpedia.org/ontology/Coach,equivalent,0.57444465,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:year,http://dbpedia.org/ontology/Year,equivalent,0.6048634,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hotel,http://dbpedia.org/ontology/Hotel,equivalent,0.597481,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:convention,http://dbpedia.org/ontology/Convention,equivalent,0.6105283,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,http://dbpedia.org/ontology/TelevisionStation,equivalent,0.5632,"The similarity score is high, and the semantic fit is excellent considering both classes represent television networks or stations. The label 'televisionstation' in the target class context is very close to the source class label 'televisionnetwork', indicating a strong conceptual connection."
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle,http://dbpedia.org/ontology/Automobile,equivalent,0.568549,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bone,http://dbpedia.org/ontology/Bone,equivalent,0.625515,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountain,http://dbpedia.org/ontology/Mountain,equivalent,0.6040987,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website,http://dbpedia.org/ontology/Website,equivalent,0.5521874,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam,http://dbpedia.org/ontology/SportsTeam,equivalent,0.6173733,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:model,http://dbpedia.org/ontology/Model,equivalent,0.5785441,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo,http://dbpedia.org/ontology/Zoo,equivalent,0.5992886,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cave,http://dbpedia.org/ontology/Cave,equivalent,0.6077362,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:chef,http://dbpedia.org/ontology/Chef,equivalent,0.58312505,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:academicfield,http://dbpedia.org/ontology/AcademicSubject,equivalent,0.5467209,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:scientist,http://dbpedia.org/ontology/Scientist,equivalent,0.6124007,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cheese,http://dbpedia.org/ontology/Cheese,equivalent,0.6119151,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lake,http://dbpedia.org/ontology/Lake,equivalent,0.6018384,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:company,http://dbpedia.org/ontology/Company,equivalent,0.5616797,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:religion,http://dbpedia.org/ontology/Religious,equivalent,0.5690073,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:crustacean,http://dbpedia.org/ontology/Crustacean,equivalent,0.6226616,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountainrange,http://dbpedia.org/ontology/MountainRange,equivalent,0.5964894,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:astronaut,http://dbpedia.org/ontology/Astronaut,equivalent,0.61830354,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:recordlabel,http://dbpedia.org/ontology/RecordLabel,equivalent,0.5996817,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bombingevent,http://dbpedia.org/ontology/MilitaryConflict,equivalent,0.5022,"The similarity score of 0.5022 indicates a high degree of similarity between the source class 'bombingevent' and the target class 'MilitaryConflict'. Furthermore, considering the context, both classes deal with conflicts or attacks, which makes them semantically equivalent."
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicfestival,http://dbpedia.org/ontology/MusicFestival,equivalent,0.60522527,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:profession,http://dbpedia.org/ontology/Profession,equivalent,0.60290766,Match based on Embeddings
http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicgenre,http://dbpedia.org/ontology/MusicGenre,equivalent,0.62318337,Match based on Embeddings
