source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Military_rank,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Republic_Military_Ranks,equivalent,0.6000403,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Sith_Knight,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Sith_Knight,equivalent,0.68949544,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Karagga%27s_Palace,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Karagga%27s_Palace,equivalent,0.65940195,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Somov_Rit,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Somov_Rit,equivalent,0.66283447,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Shayoto,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Shayoto,equivalent,0.6670347,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sylvar,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sylvar,equivalent,0.6616382,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Human_apprentice,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Human_apprentice,equivalent,0.67533135,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Westro,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Westro,equivalent,0.66180974,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/3667_BBY,"http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/26,347_BTC",equivalent,0.5243,"Although the similarity scores are close, the target class '26,347 BTC' has a more direct semantic match with the source class '3667 bby', as both refer to specific time periods in the Star Wars universe. The slight edge in similarity score and the contextual meaning alignment make this match the most appropriate choice."
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Noab_Hulis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Noab_Hulis,equivalent,0.6719654,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Deron_Cadoruso,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Deron_Cadoruso,equivalent,0.6592947,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Duneclaw,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Duneclaw,equivalent,0.67404556,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dathka_Graush,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dathka_Graush,equivalent,0.66037714,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/class/space_station,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/space_station,equivalent,0.669904,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Breyer_Chorn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Breyer_Chorn,equivalent,0.67144233,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gray_Jedi,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gray_Jedi,equivalent,0.6850227,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mirialan/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mirialan,equivalent,0.63415635,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Archives,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Archives,equivalent,0.6867737,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Narlock,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Narlock,equivalent,0.6632329,Match based on Embeddings
"http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/30,000_BBY","http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/26,347_BTC",equivalent,0.56405294,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Calphayus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dread_Master_Calphayus,equivalent,0.5836521,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tuk%27ata,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tuk%27ata,equivalent,0.66013056,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/class/war,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/war,equivalent,0.668845,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Selia_Antares,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Selia_Antares,equivalent,0.6672859,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Master,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Master,equivalent,0.6893833,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Galen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Galen,equivalent,0.66846585,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Sentinel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Sentinel_(title),equivalent,0.64242697,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oojoh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oojoh,equivalent,0.6578921,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Mekhis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Mekhis,equivalent,0.6812949,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jar%27Kai,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jar%27Kai,equivalent,0.66704315,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Revanchist,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Revanchist,equivalent,0.6705855,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Belaya,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Belaya,equivalent,0.66736645,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Andon_Organa,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Andon_Organa,equivalent,0.6785839,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Qrrrl_Toq,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Qrrrl_Toq,equivalent,0.6672317,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/place,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/place,equivalent,0.6623229,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Taral_V,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Taral_V,equivalent,0.6668928,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DeMare,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/DeMare,equivalent,0.65606683,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jokull,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jokull,equivalent,0.6606445,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kassor_Quade,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kassor_Quade,equivalent,0.6587008,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Set_Harth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Set_Harth,equivalent,0.6583884,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Deagan_Farrell,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Deagan_Farrell,equivalent,0.6600828,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Silvarte,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Silvarte,equivalent,0.6529237,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Voren_Renstaal%27s_Jedi_Master,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Voren_Renstaal%27s_Jedi_Master,equivalent,0.6875082,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/class/individual_ship,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/starship,equivalent,0.5752736,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/SGS-45_Quarrel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/SGS-45_Quarrel,equivalent,0.67604315,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lobel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lobel,equivalent,0.66154736,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Envoy,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Envoy,equivalent,0.67286104,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/House_Panteer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/House_Panteer,equivalent,0.66871035,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blotus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Blotus,equivalent,0.66739625,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandragall,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandragall,equivalent,0.66193664,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lenico_Colony_Blue,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lenico_Colony_Blue,equivalent,0.67327577,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/C86,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/C86,equivalent,0.66243637,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Padawan_(Great_Galactic_War),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Padawan_(Great_Galactic_War),equivalent,0.69157946,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cathedral_ship,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Cathedral_Ship,equivalent,0.6760062,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Odan-Urr%27s_courier,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Odan-Urr%27s_Courier,equivalent,0.670743,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Anathemos,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Anathemos,equivalent,0.6605557,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dantooine_Jedi_Enclave_Council,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dantooine_Jedi_Enclave_Council,equivalent,0.69340485,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nandrobarr_Korzod,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nandrobarr_Korzod,equivalent,0.6645939,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rhigoth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Rhigoth,equivalent,0.6594477,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Visas_Marr,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Visas_Marr,equivalent,0.66762763,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Torr_Snapit,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Torr_Snapit,equivalent,0.6584317,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Thexan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Thexan,equivalent,0.6653761,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Eternal_Fleet,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Eternal_Fleet,equivalent,0.68286276,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vomba,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vomba,equivalent,0.6639442,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bormu,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Bormu,equivalent,0.65400714,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/masters,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/master,equivalent,0.62001646,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Harbinger_(Hammerhead-class),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Harbinger_(cruiser),equivalent,0.60490125,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sidrona_Diath,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sidrona_Diath,equivalent,0.6680617,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/BT-7_Thunderclap,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/BT-7_Thunderclap,equivalent,0.67198807,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Force_vision,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Force_vision,equivalent,0.67512053,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/locations,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/locations,equivalent,0.6570061,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Helid,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Helid,equivalent,0.65784454,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Simus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Simus,equivalent,0.67124647,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dorin%27s_Sky,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dorin%27s_Sky,equivalent,0.6670486,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Garus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Garus,equivalent,0.671162,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalore_the_Avenger,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalore_the_Ultimate,equivalent,0.5948,"The similarity score is high, and the contextual meaning aligns well between the two classes. Both are labeled as 'Mandalore' with a descriptive title, indicating they share a similar concept. This match is deemed most appropriate considering both context and score."
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ulldin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ulldin,equivalent,0.6589254,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Captain,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Captain,equivalent,0.6671225,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Andur_Sunrider,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Andur_Sunrider,equivalent,0.6756426,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vol_Kolla,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vol_Kolla,equivalent,0.6684289,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vander,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vander,equivalent,0.66422635,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Katarr,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Katarr,equivalent,0.6649253,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Foray-class_blockade_runner,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Foray-class_blockade_runner,equivalent,0.6771852,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Yozusk,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Yozusk,equivalent,0.65941674,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dynamic-class_freighter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dynamic-class_freighter,equivalent,0.6804709,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Galactic_Credit_Standard,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Galactic_Credit,equivalent,0.649654,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mako_(slicer),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mako,equivalent,0.5849097,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sith_(species),N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I select the **best semantic match** for the source class as follows:

[
{
""source_class_uri"": http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sith_(spe"
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Pecto,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Pecto,equivalent,0.6573361,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starbreeze,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Starbreeze,equivalent,0.67286325,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Xivhkalrainik,N/A,N/A,0.0,"LLM failed to parse response. Raw: Based on the provided information, I would recommend the following match:

[
{
[source_class_uri]: http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Xivhkalrainik,
[target_class_uri]: http:"
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/XoXaan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/XoXaan,equivalent,0.66129595,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vrblther,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vrblther,equivalent,0.66192204,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Quanera,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Quanera,equivalent,0.66328126,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Consular,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Consular_(title),equivalent,0.65720826,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Saes_Rrogon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Saes_Rrogon,equivalent,0.6670347,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nimi,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nimi,equivalent,0.6623611,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Garnoo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Garnoo,equivalent,0.6581779,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Malak,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Malak,equivalent,0.68239284,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,equivalent,0.65644634,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sadic,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sadic,equivalent,0.6661729,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Muir,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Muir,equivalent,0.66332674,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Force_sense,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Force_sense,equivalent,0.67071366,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Arosh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Arosh,equivalent,0.6659095,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oric_Traless,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oric_Traless,equivalent,0.66800946,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Brianna,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Brianna,equivalent,0.67105705,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Adas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Adas,equivalent,0.6682107,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Jadus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Jadus,equivalent,0.685401,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Ekkage,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Ekkage,equivalent,0.6784115,Match based on Embeddings
